names,scores,logfoldchanges,pvals,pvals_adj
AC068790.7,0.24209172,2.0676057,0.8087090936219442,0.9988142911888355
AL360169.2,0.24208753,1.3072885,0.808712342488173,0.9988142911888355
LINC00924,0.24208753,1.8143169,0.808712342488173,0.9988142911888355
LINC00484,0.24207495,1.7980573,0.808722089106646,0.9988142911888355
OGFOD2,0.24207495,0.871999,0.808722089106646,0.9988142911888355
AC037487.3,0.24206237,1.2094535,0.8087318357547975,0.9988142911888355
APOC1P1,0.2420498,0.9142439,0.8087415824326263,0.9988142911888355
AL138756.1,0.2416955,0.5972084,0.8090161260424549,0.9988142911888355
AL162274.2,0.24163678,0.31364742,0.8090616148289217,0.9988142911888355
ATP1A4,0.24157809,0.3987881,0.8091071042606217,0.9988142911888355
RNU6-195P,0.24153616,0.16351788,0.809139597106795,0.9988142911888355
NDUFB9P2,0.241511,0.12349878,0.8091590929724568,0.9988142911888355
IFT140,0.24136634,0.30028716,0.8092711964984053,0.9988142911888355
STX19,0.2412741,-0.9892265,0.809342684848772,0.9988142911888355
NRP1,0.24094285,-0.3585247,0.8095994061268138,0.9988142911888355
AC000068.1,0.2408045,2.115554,0.809706650197731,0.9988142911888355
AC024451.4,0.2407961,1.8431467,0.8097131499532585,0.9988142911888355
MIR567,0.24079192,1.5089267,0.8097163998359441,0.9988142911888355
IL1A,0.24077933,2.0707204,0.8097261495036878,0.9988142911888355
RWDD4P1,0.24076675,1.5150675,0.8097358992009605,0.9988142911888355
LAMA4,0.24076675,1.4372385,0.8097358992009605,0.9988142911888355
AC109446.2,0.24075836,1.6335567,0.8097423990155465,0.9988142911888355
RC3H1-IT1,0.24074998,1.7689285,0.8097488988432554,0.9988142911888355
SELP,0.24074578,1.9669222,0.8097521487620309,0.9988142911888355
AC009093.6,0.2407416,1.1172364,0.8097553986840869,0.9988142911888355
SIGLECL1,0.24072902,1.4999332,0.809765148469938,0.9988142911888355
AL592494.2,0.24072902,1.603603,0.809765148469938,0.9988142911888355
AP002812.5,0.24072482,1.1623377,0.8097683984051157,0.9988142911888355
TNFSF15,0.24071644,0.19396074,0.8097748982853121,0.9988142911888355
OSER1-AS1,0.24066193,-1.0761003,0.8098171478263888,0.9988142911888355
SEMA3B,0.24058017,-0.14618665,0.8098805231771571,0.9988142911888355
AC017104.1,0.24044809,0.7488564,0.8099829013770214,0.9988142911888355
KRT8P12,0.24030553,0.71218365,0.8100934084794551,0.9988142911888355
KCTD3,0.24029295,-0.16011113,0.8101031592879293,0.9988142911888355
SLC37A2,0.2402049,-0.27903602,0.8101714157724068,0.9988142911888355
AL357033.4,0.24015878,-0.7693813,0.810207169745228,0.9988142911888355
CHODL,0.24012524,-0.42654487,0.8102331728833071,0.9988142911888355
SMIM22,0.2400288,-1.3223431,0.8103079330718723,0.9988142911888355
NLRP3,0.23975626,0.016580364,0.8105192212195939,0.9988142911888355
AC018809.2,0.2396137,2.9471452,0.8106297466745402,0.9988142911888355
RPL5P23,0.23947953,2.0648,0.8107337740811064,0.9988142911888355
TRO,0.23947114,2.155114,0.8107402759050215,0.9988142911888355
AC024940.1,0.23946694,1.2307935,0.8107435268218756,0.9988142911888355
AC008434.1,0.23946275,1.7806301,0.8107467777419936,0.9988142911888355
HIGD1AP14,0.23946275,1.9813887,0.8107467777419936,0.9988142911888355
AP005136.2,0.23945017,1.5655162,0.8107565305219322,0.9988142911888355
Metazoa_SRP-109,0.23945017,1.9889665,0.8107565305219322,0.9988142911888355
LINC01686,0.23944178,1.3016495,0.8107630323915445,0.9988142911888355
GAS5-AS1,0.2394376,1.8838422,0.8107662833312462,0.9988142911888355
LINC01277,0.2394292,1.5233976,0.8107727852204412,0.9988142911888355
AP005899.1,0.2394292,1.3803232,0.8107727852204412,0.9988142911888355
AC025198.1,0.23942502,1.6550103,0.8107760361699342,0.9988142911888355
DPRXP4,0.23942502,0.79253066,0.8107760361699342,0.9988142911888355
OLA1P1,0.23942502,1.3226519,0.8107760361699342,0.9988142911888355
RPL7P56,0.23942082,1.8177195,0.8107792871226908,0.9988142911888355
AL513302.2,0.23942082,1.2723162,0.8107792871226908,0.9988142911888355
AL354714.2,0.23941663,1.4118301,0.8107825380787109,0.9988142911888355
CTHRC1,0.23941244,1.3571397,0.8107857890379946,0.9988142911888355
CD19,0.23940405,0.52968377,0.8107922909663522,0.9988142911888355
ASIC1,0.23939148,-0.19433902,0.8108020438833636,0.9988142911888355
C19orf44,0.23918812,0.883364,0.8109597201159947,0.9988142911888355
TNS4,0.23915038,0.7666166,0.8109889804669357,0.9988142911888355
AC091959.2,0.23903717,0.47864053,0.8110767631040003,0.9988142911888355
AC087623.3,0.2390246,0.3177953,0.8110865168769983,0.9988142911888355
TMEM56,0.2389617,0.049148228,0.8111352861818519,0.9988142911888355
PSMA6P2,0.23894073,0.120916,0.8111515427796948,0.9988142911888355
AC004706.3,0.23882753,-0.5066863,0.8112393298150663,0.9988142911888355
AC048341.1,0.23869126,-0.5672218,0.8113450025426618,0.9988142911888355
AC137630.4,0.23820487,2.028733,0.8117222009087759,0.9988142911888355
AL133520.1,0.23819648,2.0573375,0.8117287047123781,0.9988142911888355
FOXQ1,0.23819229,2.1360397,0.811731956619051,0.9988142911888355
AC007389.2,0.2381881,2.3219016,0.8117352085289716,0.9988142911888355
AC079610.2,0.23817971,2.1295178,0.811741712358556,0.9988142911888355
AC004801.6,0.23814617,1.6513128,0.8117677278067927,0.9988142911888355
SLC25A34,0.23813778,1.448292,0.8117742317013248,0.9988142911888355
SNHG22,0.23812939,1.5886714,0.811780735608845,0.9988142911888355
KLHDC1,0.238121,-0.35916188,0.811787239529353,0.9988142911888355
HIST3H2BB,0.23810843,1.4663768,0.8117969954344664,0.9988142911888355
AC005531.1,0.23809585,1.2169578,0.8118067513687998,0.9988142911888355
AC099494.2,0.23809166,0.76604867,0.8118100033534039,0.9988142911888355
NAGPA-AS1,0.23809166,1.5518137,0.8118100033534039,0.9988142911888355
ARHGEF34P,0.23808327,0.7808358,0.8118165073323519,0.9988142911888355
TTC39A-AS1,0.23781912,0.7178325,0.8120213893138857,0.9988142911888355
RPS20P22,0.23781073,0.70303005,0.8120278937146395,0.9988142911888355
PBLD,0.23772687,0.40315136,0.8120929384355338,0.9988142911888355
CYGB,0.23768075,0.3609018,0.8121287135847759,0.9988142911888355
CYCSP55,0.23760109,-0.2559402,0.8121905079480717,0.9988142911888355
IQCC,0.23755077,0.18156934,0.8122295365696879,0.9988142911888355
CMTM4,0.2373579,0.22058846,0.8123791506065725,0.9988142911888355
SNAI3,0.23701407,-0.7918156,0.8126458708742347,0.9988142911888355
AR,0.23688829,2.2047176,0.8127434568923073,0.9988142911888355
PCDH9,0.23688829,-0.42143956,0.8127434568923073,0.9988142911888355
AC114811.2,0.23683797,1.8627623,0.8127824921138256,0.9988142911888355
AC007996.1,0.23683378,1.3101219,0.8127857450699505,0.9988142911888355
IL13RA2,0.23682958,1.7214526,0.8127889980293059,0.9988142911888355
AC092115.2,0.23680024,1.3102378,0.812811768835236,0.9988142911888355
ANTXR1,0.23678766,1.2400571,0.812821527800512,0.9988142911888355
RN7SL577P,0.23678346,1.2646852,0.8128247807953969,0.9988142911888355
MSH5,0.23678346,1.2159655,0.8128247807953969,0.9988142911888355
AL592166.1,0.23677927,1.4264402,0.8128280337935112,0.9988142911888355
AC092580.2,0.2367625,1.4188616,0.8128410458182642,0.9988142911888355
MICE,0.2367583,0.57237846,0.812844298832526,0.9988142911888355
AL513548.1,0.2367583,0.43053716,0.812844298832526,0.9988142911888355
AC090617.4,0.23674573,0.33801305,0.812854057894687,0.9988142911888355
C11orf80,0.23666607,-1.27935,0.8129158659632046,0.9988142911888355
PIK3R3,0.23654446,0.76670486,0.8130102068407473,0.9988142911888355
TINAGL1,0.23654237,0.6602185,0.8130118334314012,0.9988142911888355
AC005837.1,0.23642915,0.47802004,0.8130996705243787,0.9988142911888355
AC025171.4,0.23637885,-0.86376286,0.8131387099870986,0.9988142911888355
HID1,0.2363411,0.34635141,0.8131679898888514,0.9988142911888355
ST5,0.23630548,-0.36043584,0.8131956433691767,0.9988142911888355
KLF8,0.2362279,-0.2240448,0.8132558311607858,0.9988142911888355
RPL21P7,0.23586941,0.06997083,0.8135340106816213,0.9988142911888355
HRASLS5,0.23572685,-1.0137789,0.8136446383165936,0.9988142911888355
ZNF19,0.2356891,-0.12558821,0.8136739227247093,0.9988142911888355
METTL7A,0.23556961,-0.6351951,0.8137666584018575,0.9988142911888355
AC023509.5,0.23553397,2.037214,0.8137943169162891,0.9988142911888355
PA2G4P2,0.23552558,2.0214376,0.8138008248357812,0.9988142911888355
ANP32C,0.23550881,2.1234064,0.813813840713326,0.9988142911888355
AC048380.2,0.23550461,1.7066798,0.8138170946907455,0.9988142911888355
AC074117.2,0.23550043,1.699964,0.8138203486713779,0.9988142911888355
KIF15,0.23548785,1.4068768,0.813830110632554,0.9988142911888355
AC130651.1,0.2354627,1.2419778,0.8138496346416539,0.9988142911888355
AC104837.1,0.2354501,1.5947936,0.8138593966895751,0.9988142911888355
AC135178.6,0.2354501,1.1456403,0.8138593966895751,0.9988142911888355
PDE5A,0.23544592,1.369394,0.813862650711974,0.9988142911888355
NMUR1,0.23543753,1.0861495,0.8138691587664084,0.9988142911888355
ZC3HAV1L,0.23543753,0.8022397,0.8138691587664084,0.9988142911888355
HLA-DPB2,0.23542915,1.0115421,0.8138756668336922,0.9988142911888355
AL022323.3,0.23541656,0.3925232,0.8138854289587091,0.9988142911888355
AC007066.1,0.2352195,1.0167847,0.8140383726905054,0.9988142911888355
KRT6A,0.23516499,0.672173,0.814080677527834,0.9988142911888355
RUNDC3B,0.23503082,0.5127564,0.8141848148221048,0.9988142911888355
KDM8,0.23489244,-0.4140769,0.814292209846367,0.9988142911888355
NRBP2,0.23483793,-0.8588543,0.8143345179356202,0.9988142911888355
RPS26P2,0.23420481,2.012876,0.814825982312787,0.9988142911888355
AC232271.1,0.23419642,1.8886131,0.8148324922641967,0.9988142911888355
SFRP2,0.23419222,1.87414,0.814835747244696,0.9988142911888355
CRTC3-AS1,0.23417546,1.7790744,0.814848767198655,0.9988142911888355
MIR4444-2,0.23417127,1.6845484,0.8148520221951349,0.9988142911888355
RN7SL566P,0.23415868,1.4549621,0.8148617872037502,0.9988142911888355
RPS4XP14,0.2341545,1.5986282,0.8148650422130137,0.9988142911888355
TRBV5-1,0.2341503,1.927099,0.814868297225473,0.9988142911888355
FXYD6,0.2341503,0.7003087,0.814868297225473,0.9988142911888355
RPL5P24,0.23414192,1.6448838,0.8148748072599785,0.9988142911888355
TMEM86A,0.23412095,1.2900926,0.8148910824021642,0.9988142911888355
AL157955.2,0.23409998,1.6926718,0.8149073576242328,0.9988142911888355
AL117379.1,0.23383373,0.70206577,0.8151140598910437,0.9988142911888355
MARVELD3,0.23378551,-0.45708102,0.8151514955366242,0.9988142911888355
AL139039.2,0.2336157,0.26402116,0.8152833374741024,0.9988142911888355
RGL1,0.23356539,-0.46917647,0.8153224027565079,0.9988142911888355
CPNE8,0.2334333,-0.11940601,0.8154249513068637,0.9988142911888355
NOXA1,0.23310626,-0.11930705,0.8156788946547411,0.9988142911888355
LGALS14,0.23288403,1.9111421,0.8158514569526009,0.9988142911888355
E2F7,0.23287985,1.30006,0.8158547129308813,0.9988142911888355
EIF1P7,0.23287565,1.6256707,0.815857968912341,0.9988142911888355
AC005920.1,0.23287146,1.5675637,0.81586122489698,0.9988142911888355
HNRNPA1P15,0.23285049,1.6560591,0.8158775048678615,0.9988142911888355
DLG3-AS1,0.23285049,1.5472591,0.8158775048678615,0.9988142911888355
PPIAP11,0.23283371,1.3682498,0.8158905289017877,0.9988142911888355
MEIOC,0.23282953,1.5038536,0.8158937849182162,0.9988142911888355
AL355336.1,0.23282953,1.0142721,0.8158937849182162,0.9988142911888355
AC013404.1,0.23282114,1.7486764,0.8159002969606091,0.9988142911888355
ABCA8,0.23281695,0.88119435,0.8159035529865732,0.9988142911888355
LINC00309,0.23281275,0.97290444,0.815906809015716,0.9988142911888355
EMBP1,0.23280856,0.79846483,0.8159100650480372,0.9988142911888355
RNU1-124P,0.23280856,0.9334915,0.8159100650480372,0.9988142911888355
JAZF1-AS1,0.2327834,0.70613843,0.8159296013087084,0.9988142911888355
NACAD,0.2327792,0.64214545,0.8159328573632771,0.9988142911888355
TRAV2,0.2327792,0.52996045,0.8159328573632771,0.9988142911888355
AC004846.1,0.23277502,0.6564483,0.8159361134210239,0.9988142911888355
AC093535.2,0.23256117,0.634086,0.8161021765788699,0.9988142911888355
KIAA1958,0.2323725,-0.09900214,0.8162487097532545,0.9988142911888355
AC074141.1,0.23234734,0.008308398,0.8162682479953776,0.9988142911888355
AC092418.1,0.23232637,0.05410735,0.8162845299510558,0.9988142911888355
AL354696.2,0.23230122,-0.16604164,0.8163040684025501,0.9988142911888355
AC098617.1,0.23229702,0.120379284,0.8163073248222341,0.9988142911888355
AC005521.1,0.23228864,0.18492363,0.8163138376711176,0.9988142911888355
ZGLP1,0.23227605,-0.12573324,0.8163236069682303,0.9988142911888355
AC004884.1,0.23227187,0.025414782,0.8163268634069442,0.9988142911888355
GPR161,0.23221736,-0.36436364,0.8163691973988075,0.9988142911888355
AL359397.2,0.2321922,-0.96385604,0.8163887363450227,0.9988142911888355
S1PR3,0.23150875,1.3368134,0.8169195880126192,0.9988142911888355
AC092681.3,0.23150875,1.5668166,0.8169195880126192,0.9988142911888355
AC084125.4,0.23150036,1.1421098,0.8169261020521552,0.9988142911888355
AL031848.2,0.23150036,1.0532956,0.8169261020521552,0.9988142911888355
A2M-AS1,0.23149617,-0.3847796,0.8169293590766655,0.9988142911888355
CASQ1,0.2314836,1.6743596,0.8169391301691646,0.9988142911888355
AP001273.1,0.23145424,0.4268505,0.8169619294956377,0.9988142911888355
AC093663.1,0.23145005,0.5508312,0.8169651865549207,0.9988142911888355
RAD9B,0.23144586,0.5699655,0.8169684436173645,0.9988142911888355
SETP17,0.23144166,-0.06627933,0.8169717006829691,0.9988142911888355
AC007786.1,0.23144166,0.006724649,0.8169717006829691,0.9988142911888355
RHBDF1,0.231297,0.9762141,0.8170840713815049,0.9988142911888355
PHKA1,0.23096997,-0.23740931,0.8173381407298672,0.9988142911888355
EFCAB12,0.23092803,-0.20736666,0.8173707151118228,0.9988142911888355
CCDC163,0.23072886,-0.55842054,0.817525447732481,0.9988142911888355
FAM229A,0.2305947,-0.059986606,0.817629692664946,0.9988142911888355
ZNF497,0.23024249,1.8602034,0.817903350953779,0.9988142911888355
DNAJC9-AS1,0.23024249,1.8864777,0.817903350953779,0.9988142911888355
AC009078.1,0.23022152,1.8056867,0.8179196408377666,0.9988142911888355
ANKRD23,0.23021314,1.520303,0.8179261568133767,0.9988142911888355
AC034111.1,0.23021103,1.626899,0.8179277858092446,0.9988142911888355
GPRASP1,0.23020893,-0.56510884,0.817929414805899,0.9988142911888355
TRAV14DV4,0.2301712,1.4876405,0.8179587368801085,0.9988142911888355
AC017099.1,0.2301712,1.14987,0.8179587368801085,0.9988142911888355
CALML4,0.23015863,0.66110563,0.8179685109614443,0.9988142911888355
PKD2L2,0.23015863,0.90348685,0.8179685109614443,0.9988142911888355
ZNF192P1,0.23015444,0.8251063,0.8179717689948445,0.9988142911888355
AC093827.3,0.23013766,-0.78864574,0.8179848011598858,0.9988142911888355
AL035252.3,0.2301167,-0.3658427,0.8180010914369238,0.9988142911888355
EVPL,0.22956742,-0.5330087,0.8184279246781199,0.9988142911888355
MB,0.22948566,-0.5006831,0.8184914655293013,0.9988142911888355
BOLA3P4,0.22893848,2.0819736,0.8189167311247433,0.9988142911888355
FGF7P8,0.22888397,1.3900027,0.8189590976672201,0.9988142911888355
AL078621.3,0.22887559,1.4531999,0.8189656156437495,0.9988142911888355
LINC02062,0.22887559,-0.35952976,0.8189656156437495,0.9988142911888355
KC877373.1,0.22885881,1.4315699,0.818978651634338,0.9988142911888355
SLC4A5,0.22885463,1.1282051,0.8189819106398035,0.9988142911888355
AC078785.1,0.22885042,1.1143863,0.8189851696483963,0.9988142911888355
RN7SL130P,0.22883785,1.1461735,0.8189949466929377,0.9988142911888355
RN7SL600P,0.22882108,1.0045507,0.8190079827961044,0.9988142911888355
AMACR,0.2288043,0.26252678,0.8190210189493004,0.9988142911888355
CR391992.1,0.22879592,0.12322539,0.819027537044658,0.9988142911888355
MCOLN3,0.22863868,0.7708918,0.8191497536476999,0.9988142911888355
ZNF165,0.22848983,-0.92036533,0.8192654560804762,0.9988142911888355
AC008481.2,0.2283284,0.083215445,0.8193909406315942,0.9988142911888355
BAIAP2L1,0.22825922,-1.1909862,0.8194447211410104,0.9988142911888355
DBNDD1,0.22778542,-0.36809057,0.8198130589570203,0.9988142911888355
BCO2,0.22771834,-0.3736727,0.8198652161989115,0.9988142911888355
AC007728.2,0.22762609,1.3209034,0.819936933707506,0.9988142911888355
AL137782.1,0.22760932,1.664776,0.8199499734163297,0.9988142911888355
ROBO1,0.22758836,1.3413764,0.8199662731223591,0.9988142911888355
AC079915.1,0.22754642,0.8621765,0.8199988727677251,0.9988142911888355
RPS15AP29,0.2275087,0.68612576,0.8200282127144872,0.9988142911888355
AC083923.2,0.22749192,1.2263141,0.8200412527716836,0.9988142911888355
RNU6-82P,0.22748773,0.5576153,0.8200445127937568,0.9988142911888355
RPS24P6,0.22747095,0.2747184,0.8200575529131445,0.9988142911888355
RSG1,0.22737032,1.0592426,0.8201357946740836,0.9988142911888355
PRR13P5,0.22719422,0.51798844,0.820272722062996,0.9988142911888355
AC093635.1,0.22699715,-0.08625512,0.8204259568270079,0.9988142911888355
CBLN3,0.22698037,-0.19393228,0.8204389984001241,0.9988142911888355
KCP,0.22695942,-0.4687017,0.8204553004363355,0.9988142911888355
AC096921.2,0.22631371,1.5030758,0.8209574411048988,0.9988142911888355
AC098484.2,0.22625081,1.5655075,0.8210063548355252,0.9988142911888355
AC025423.1,0.22623403,1.3791496,0.8210193986145864,0.9988142911888355
AC073130.3,0.22621727,-0.88205,0.8210324424431402,0.9988142911888355
SEMA6A,0.22621307,1.2257538,0.8210357034080116,0.9988142911888355
ANKRD31,0.22620049,1.0336103,0.8210454863211832,0.9988142911888355
AC096649.2,0.22618791,1.1034596,0.8210552692621906,0.9988142911888355
WDFY4,0.22618373,0.5299357,0.8210585302487118,0.9988142911888355
AL356608.1,0.22617534,0.6863392,0.8210650522310321,0.9988142911888355
AC244453.4,0.22617534,0.7724248,0.8210650522310321,0.9988142911888355
AC108479.1,0.22617534,1.4703212,0.8210650522310321,0.9988142911888355
RNA5SP203,0.22616695,0.9230587,0.8210715742257226,0.9988142911888355
TRAV41,0.22615437,0.3841738,0.8210813572409512,0.9988142911888355
SNORA57,0.22615018,-0.012995254,0.821084618252212,0.9988142911888355
Y_RNA-69,0.2261418,-0.71784973,0.8210911402840102,0.9988142911888355
TNNT2,0.2261418,-0.781385,0.8210911402840102,0.9988142911888355
HOXB6,0.2261376,-0.8471164,0.8210944013045475,0.9988142911888355
AL158156.1,0.2257246,0.32577267,0.8214156269709434,0.9988142911888355
AC010331.1,0.22563235,-0.037987646,0.8214873768982933,0.9988142911888355
RN7SL180P,0.22558203,-0.78753847,0.8215265138517774,0.9988142911888355
ADRB1,0.2252487,-0.042918615,0.8217858073840612,0.9988142911888355
PYROXD2,0.22495519,-0.539243,0.8220141322742485,0.9988142911888355
TCN2,0.22494681,1.301775,0.82202065606415,0.9988142911888355
RPS15AP6,0.22493842,1.3773996,0.822027179866358,0.9988142911888355
AC097713.2,0.22493422,1.415044,0.8220304417720766,0.9988142911888355
AL360270.2,0.22491327,1.2209184,0.8220467513468155,0.9988142911888355
LINC00960,0.22490907,0.4780814,0.8220500132709918,0.9988142911888355
LTF,0.22490907,0.94269943,0.8220500132709918,0.9988142911888355
KLHL29,0.22490488,0.9590379,0.8220532751982443,0.9988142911888355
AC013470.3,0.2248923,1.4876733,0.8220630609984577,0.9988142911888355
AP006296.1,0.2248923,1.0888282,0.8220630609984577,0.9988142911888355
AC011726.2,0.22486714,0.926821,0.8220826326819318,0.9988142911888355
AL133551.1,0.22486295,0.5127816,0.8220858946399422,0.9988142911888355
NEFM,0.22485456,0.3345891,0.8220924185651894,0.9988142911888355
CLEC18A,0.22484198,-0.037690707,0.8221022044761256,0.9988142911888355
AC022532.1,0.22481683,0.38590223,0.8221217763810272,0.9988142911888355
OLFML3,0.22478747,-0.8783005,0.8221446104099861,0.9988142911888355
DPYSL4,0.22454429,0.4152257,0.8223338124436413,0.9988142911888355
AP001267.2,0.22451074,0.39783424,0.8223599100869468,0.9988142911888355
TNKS2-AS1,0.22441849,-0.08904451,0.8224316796193557,0.9988142911888355
LINC01121,0.22440802,-0.16738284,0.8224398353420596,0.9988142911888355
AGBL2,0.22437237,-0.011069292,0.8224675649427506,0.9988142911888355
PCDHGA10,0.22435561,0.31675556,0.8224806142433353,0.9988142911888355
AC004076.2,0.22433464,-0.17446373,0.8224969259381161,0.9988142911888355
SAP18P2,0.22372247,2.0597732,0.8229732612230101,0.9988142911888355
AC008894.2,0.22362603,1.3312563,0.823048306296,0.9988142911888355
SCG5,0.22360088,1.2506882,0.8230678835377593,0.9988142911888355
WEE2-AS1,0.2235841,1.1719494,0.8230809350934482,0.9988142911888355
AC008158.1,0.22353798,0.46798086,0.8231168271239395,0.9988142911888355
CLCN2,0.22352959,0.4420693,0.8231233529874249,0.9988142911888355
MAP1B,0.22351702,-0.78451824,0.8231331418055892,0.9988142911888355
AC132938.6,0.22351702,0.33448437,0.8231331418055892,0.9988142911888355
AC127024.8,0.22351283,0.39967248,0.8231364047510934,0.9988142911888355
RBMS2P1,0.22350863,0.4161084,0.8231396676996555,0.9988142911888355
AC009927.1,0.22350863,0.38998398,0.8231396676996555,0.9988142911888355
AC069439.1,0.22350863,0.1835912,0.8231396676996555,0.9988142911888355
FSTL1,0.22337027,-0.6607653,0.8232473467173606,0.9988142911888355
ZNF442,0.22335978,0.87567616,0.8232555043543408,0.9988142911888355
CDC42EP5,0.22321303,0.41783518,0.8233697132771527,0.9988142911888355
SH3RF2,0.22312078,0.22685249,0.8234415036579605,0.9988142911888355
AL035563.1,0.22306208,0.107425146,0.8234871892151037,0.9988142911888355
CCDC30,0.22292581,-0.7112312,0.8235932472787407,0.9988142911888355
CD22,0.22276857,-1.0072881,0.8237156259709792,0.9988142911888355
LPP-AS2,0.2223933,1.7561963,0.8240077204351973,0.9988142911888355
SLC12A5,0.2223388,1.7205211,0.8240501495926668,0.9988142911888355
AP003068.2,0.22231364,-0.43421286,0.8240697324541699,0.9988142911888355
DOCK1,0.22230946,1.1585178,0.824072996275069,0.9988142911888355
FAM151B,0.22230946,1.2690719,0.824072996275069,0.9988142911888355
AP000708.1,0.22228849,1.3038815,0.824089315425198,0.9988142911888355
GTF3C2-AS1,0.2222801,1.0760993,0.8240958431065442,0.9988142911888355
AP002381.1,0.22227591,1.3895715,0.8240991069517801,0.9988142911888355
FAM153A,0.22226752,1.1406965,0.8241056346513778,0.9988142911888355
DND1,0.22222559,-0.70604926,0.8241382733318623,0.9988142911888355
RN7SL23P,0.2222214,1.0274498,0.8241415372166383,0.9988142911888355
NPM1P6,0.22217527,0.02201433,0.8241774401498793,0.9988142911888355
LRRC74B,0.222104,0.8237237,0.8242329272248785,0.9988142911888355
TPH1,0.22196144,0.5675231,0.8243439040099695,0.9988142911888355
AL365203.1,0.22168471,-0.08365487,0.8245593395567115,0.9988142911888355
TCEA1P4,0.22165954,-0.1422672,0.8245789252620329,0.9988142911888355
COX7A1,0.22163858,-0.49839658,0.8245952467665654,0.9988142911888355
AC004520.1,0.22163858,-0.15725818,0.8245952467665654,0.9988142911888355
BNC2,0.22155473,-0.93545693,0.824660533543021,0.9988142911888355
TMCC3,0.22131783,-0.94342107,0.8248449752386494,0.9988142911888355
TNS1,0.22124654,-1.343174,0.824900472863144,0.9988142911888355
COMP,0.22102222,1.6388346,0.8250751328620625,0.9988142911888355
BTF3P4,0.22100964,1.4830449,0.8250849271371867,0.9988142911888355
HUNK,0.22096771,0.99287087,0.8251175749175764,0.9988142911888355
RPS15AP28,0.22096771,1.1731277,0.8251175749175764,0.9988142911888355
TMEM139,0.22096352,1.1190634,0.8251208397122529,0.9988142911888355
AL139412.1,0.22093835,1.2174017,0.8251404285438305,0.9988142911888355
C19orf38,0.22093417,0.99771696,0.8251436933596794,0.9988142911888355
AC012181.1,0.22092998,1.1329657,0.8251469581785527,0.9988142911888355
DMC1,0.22092159,0.6809258,0.8251534878253722,0.9988142911888355
Z98752.2,0.2209132,1.1989278,0.8251600174842887,0.9988142911888355
GCK,0.22090901,0.49790335,0.8251632823182832,0.9988142911888355
AL049842.1,0.22089224,0.7800749,0.8251763416845014,0.9988142911888355
ITCH-AS1,0.22088805,0.6473567,0.8251796065336157,0.9988142911888355
AC245088.2,0.22088805,0.90334815,0.8251796065336157,0.9988142911888355
AC079414.3,0.22087127,0.39869896,0.8251926659603104,0.9988142911888355
CLDN18,0.2208545,0.05962864,0.8252057254353826,0.9988142911888355
PYGM,0.22081257,-1.0031857,0.825238374334691,0.9988142911888355
HAR1A-1,0.22074129,-1.257537,0.8252938781572239,0.9988142911888355
TMEM191A,0.22059035,-0.641642,0.8254114185463205,0.9988142911888355
VIL1,0.2203199,-0.31029722,0.8256220215297337,0.9988142911888355
AC092119.2,0.22031571,-0.46780118,0.8256252867910925,0.9988142911888355
HMGB3P22,0.22022347,-0.8950168,0.8256971233040231,0.9988142911888355
DYNC2H1,0.21980417,-0.5972587,0.826023671291998,0.9988142911888355
ADAT3,0.21971822,1.7446151,0.8260906173486594,0.9988142911888355
HSPD1P4,0.21970144,1.4677913,0.826103680141296,0.9988142911888355
AL442128.2,0.2196595,1.2418402,0.8261363373334643,0.9988142911888355
AC107993.1,0.21963856,1.3908097,0.8261526660423444,0.9988142911888355
AC091153.3,0.21961759,1.1143804,0.8261689948264127,0.9988142911888355
CDNF,0.21960081,1.0357369,0.8261820579077982,0.9988142911888355
LINC00473,0.21958824,0.710126,0.8261918552504114,0.9988142911888355
AL050343.1,0.21958405,0.74313104,0.8261951210372963,0.9988142911888355
RAD21-AS1,0.21957566,0.63025165,0.8262016526200865,0.9988142911888355
NPNT,0.21957566,0.98789555,0.8262016526200865,0.9988142911888355
KIAA1456,0.21957146,0.6373808,0.8262049184159916,0.9988142911888355
AL353708.1,0.21956727,0.59131265,0.8262081842149035,0.9988142911888355
AC011416.4,0.21956308,0.22603491,0.8262114500168218,0.9988142911888355
COX5BP6,0.21955469,0.94383055,0.8262179816296783,0.9988142911888355
AL355994.4,0.2195463,0.60399324,0.8262245132545605,0.9988142911888355
CYBB,0.21953791,-0.12006382,0.8262310448914679,0.9988142911888355
TSPAN2,0.21953373,-1.0283644,0.8262343107144311,0.9988142911888355
AC015971.1,0.21953373,0.19652973,0.8262343107144311,0.9988142911888355
RNF31,0.21952534,0.12712121,0.8262408423693757,0.9988142911888355
ZNF608,0.21951695,-0.046346974,0.8262473740363445,0.9988142911888355
CHST15,0.21944986,0.6303829,0.826299627804914,0.9988142911888355
ZNF853,0.21924442,0.27706447,0.8264596597557721,0.9988142911888355
STARD7-AS1,0.21911862,0.040784474,0.8265576420594379,0.9988142911888355
TMCC1-AS1,0.21903476,-0.08380482,0.8266229650956816,0.9988142911888355
PGAM1P6,0.21835971,1.4025265,0.8271488592065053,0.9988142911888355
MIPEPP3,0.21833035,1.1949729,0.827171725928118,0.9988142911888355
DOK5,0.2183052,0.7456797,0.8271913260918438,0.9988142911888355
VSTM2L,0.21829681,-0.6140834,0.8271978595036741,0.9988142911888355
KDM5C-IT1,0.21827585,0.94954735,0.8272141930855744,0.9988142911888355
AC020917.3,0.21827166,0.9769596,0.8272174598109241,0.9988142911888355
